Date,Close/Last,Volume,Open,High,Low,Day
06/06/2023,126.61,45695210,125.07,127.4,125,826
06/07/2023,121.23,95663280,127.01,127.365,120.63,827
06/08/2023,124.25,62159270,123.01,125.625,122.2579,828
06/09/2023,123.43,51396020,124.08,125.8,123.19,829
06/12/2023,126.57,51473380,124.02,126.78,123.53,830
06/13/2023,126.66,50564790,128.12,128.41,125.18,831
06/14/2023,126.42,52422460,126.7,126.95,124.12,832
06/15/2023,127.11,60458470,125.21,127.69,124.32,833
06/16/2023,125.49,84247100,127.71,127.9,125.3,834
06/20/2023,125.78,56930120,124.97,127.25,124.5,835
06/21/2023,124.83,52137670,125.64,126.73,123.85,836
06/22/2023,130.15,90354570,125.31,130.33,125.14,837
06/23/2023,129.33,71927780,129.11,130.84,128.28,838
06/26/2023,127.33,59989320,129.33,131.49,127.1,839
06/27/2023,129.18,46801010,128.63,130.085,127.55,840
06/28/2023,129.04,52149510,128.94,131.48,128.44,841
06/29/2023,127.9,40760960,128.77,129.26,127.255,842
06/30/2023,130.36,54350680,129.47,131.245,128.95,843
07/03/2023,130.22,27939570,130.82,131.85,130.065,844
07/05/2023,130.38,35895410,130.24,131.4,129.64,845
07/06/2023,128.36,40697850,128.25,128.73,127.37,846
07/07/2023,129.78,41992250,128.59,130.97,128.1294,847
07/10/2023,127.13,61889290,129.07,129.28,125.915,848
07/11/2023,128.78,49951460,127.75,129.77,127.35,849
07/12/2023,130.8,54022850,130.31,131.26,128.83,850
07/13/2023,134.3,61170880,134.04,134.67,132.71,851
07/14/2023,134.68,54487090,134.06,136.65,134.06,852
07/17/2023,133.56,48450200,134.56,135.62,133.21,853
07/18/2023,132.83,54969130,132.71,133.86,131.355,854
07/19/2023,135.36,54531040,133.39,135.99,132.53,855
07/20/2023,129.96,59820580,134.07,134.7915,129.33,856
07/21/2023,130,133307300,131.34,131.37,128.415,857
07/24/2023,128.8,45671540,130.305,131.66,128.35,858
07/25/2023,129.13,39236660,129.31,129.58,128.53,859
07/26/2023,128.15,53910090,126.51,129.08,126.11,860
07/27/2023,128.25,52610660,131,132.63,127.79,861
07/28/2023,132.21,46317380,129.69,133.01,129.33,862
07/31/2023,133.68,41901520,133.2,133.87,132.38,863
08/01/2023,131.69,42298930,133.55,133.69,131.6199,864
08/02/2023,128.21,51027610,130.154,130.23,126.82,865
08/03/2023,128.91,91163740,127.48,129.84,126.41,866
08/04/2023,139.57,153128500,141.06,143.63,139.32,867
08/07/2023,142.22,71213110,140.99,142.54,138.95,868
08/08/2023,139.94,51710500,140.62,140.84,138.42,869
08/09/2023,137.85,50017350,139.97,140.32,137.1,870
08/10/2023,138.56,58928400,139.075,140.41,137.49,871
08/11/2023,138.41,42905830,137.4,139.33,137,872
08/14/2023,140.57,47148700,138.3,140.59,137.75,873
08/15/2023,137.67,42781520,140.05,141.2778,137.23,874
08/16/2023,135.07,41675900,137.19,137.27,135.01,875
08/17/2023,133.98,48354090,135.46,136.085,133.53,876
08/18/2023,133.22,48497700,131.62,134.065,131.15,877
08/21/2023,134.68,41442480,133.74,135.185,132.71,878
08/22/2023,134.25,32935100,135.08,135.65,133.73,879
08/23/2023,135.52,42801040,134.5,135.95,133.22,880
08/24/2023,131.84,43646250,136.4,136.775,131.83,881
08/25/2023,133.26,44147450,132.47,133.87,130.58,882
08/28/2023,133.14,34108410,133.78,133.95,131.85,883
08/29/2023,134.91,38646090,133.38,135.14,133.25,884
08/30/2023,135.07,36137020,134.93,135.68,133.92,885
08/31/2023,138.01,58781310,135.06,138.7885,135,886
09/01/2023,138.12,40991540,139.455,139.96,136.875,887
09/05/2023,137.27,40636740,137.73,137.8,135.82,888
09/06/2023,135.36,41785510,136.32,137.45,134.61,889
09/07/2023,137.85,48498910,133.9,138.03,133.16,890
09/08/2023,138.23,38365930,136.86,138.8519,136.75,891
09/11/2023,143.1,56764530,138.75,143.62,138.64,892
09/12/2023,141.23,42668450,142.32,143,140.61,893
09/13/2023,144.85,60465180,140.95,144.98,140.865,894
09/14/2023,144.72,64033610,145.08,145.86,142.95,895
09/15/2023,140.39,102909300,142.69,143.57,140.09,896
09/18/2023,139.98,42823480,140.48,141.75,139.22,897
09/19/2023,137.63,61482470,138.7,138.84,135.56,898
09/20/2023,135.29,46263720,138.55,139.37,135.2,899
09/21/2023,129.33,70343340,131.94,132.24,129.31,900
09/22/2023,129.12,59904350,131.11,132.03,128.52,901
09/25/2023,131.27,46017830,129.36,131.78,128.77,902
09/26/2023,125.98,73048210,130.12,130.39,125.28,903
09/27/2023,125.98,66553450,125.76,127.48,124.13,904
09/28/2023,125.98,54554970,124.04,126.5801,123.04,905
09/29/2023,127.12,62411730,128.2,129.15,126.32,906
10/02/2023,129.46,48029740,127.28,130.47,126.54,907
10/03/2023,124.72,51564990,128.06,128.52,124.2544,908
10/04/2023,127,44203870,126.06,127.36,125.68,909
10/05/2023,125.96,39660640,126.71,126.73,124.33,910
10/06/2023,127.96,46836700,124.16,128.45,124.13,911
10/09/2023,128.26,38773740,126.22,128.79,124.76,912
10/10/2023,129.48,42178620,128.82,130.74,128.05,913
10/11/2023,131.83,40741840,129.74,132.05,129.61,914
10/12/2023,132.33,55528580,132.17,134.48,131.23,915
10/13/2023,129.79,45824690,132.98,133.3145,128.95,916
10/16/2023,132.55,42832920,130.69,133.07,130.425,917
10/17/2023,131.47,49344550,130.39,132.58,128.71,918
10/18/2023,128.13,42699480,129.9,130.6699,127.51,919
10/19/2023,128.4,60961360,130.565,132.24,127.47,920
10/20/2023,125.17,56406410,128.05,128.17,124.97,921
10/23/2023,126.56,48259950,124.63,127.88,123.98,922
10/24/2023,128.56,46477360,127.74,128.8,126.34,923
10/25/2023,121.39,74577540,126.04,126.34,120.79,924
10/26/2023,119.57,100419500,120.63,121.6393,118.35,925
10/27/2023,127.74,125309300,126.2,130.02,125.52,926
10/30/2023,132.71,72485540,129.72,133,128.56,927
10/31/2023,133.09,51589380,132.75,133.57,131.71,928
11/01/2023,137,61529410,133.96,137.35,133.71,929
11/02/2023,138.07,52236690,138.73,138.81,136.47,930
11/03/2023,138.6,44059810,138.99,139.49,137.45,931
11/06/2023,139.74,44970420,138.76,140.73,138.36,932
11/07/2023,142.71,53553540,140.55,143.37,140.5,933
11/08/2023,142.08,44521660,142.97,143.12,141.2183,934
11/09/2023,140.6,36235370,142.02,142.65,139.84,935
11/10/2023,143.56,49349940,140.46,143.65,139.91,936
11/13/2023,142.59,35680570,142.08,143.23,140.67,937
11/14/2023,145.8,56674550,145,147.26,144.68,938
11/15/2023,143.2,63875720,147.06,147.29,142.59,939
11/16/2023,142.83,49653510,140.91,143.32,139.52,940
11/17/2023,145.18,49678440,142.66,145.23,142.545,941
11/20/2023,146.13,41978770,145.13,146.63,144.725,942
11/21/2023,143.9,71225990,143.91,144.05,141.5,943
11/22/2023,146.71,45700000,144.57,147.74,144.57,944
11/24/2023,146.74,22378380,146.7,147.2,145.32,945
11/27/2023,147.73,53762430,147.53,149.26,146.88,946
11/28/2023,147.03,42711680,146.98,147.5999,145.53,947
11/29/2023,146.32,40610910,147.85,148.54,145.97,948
11/30/2023,146.09,65814020,144.76,146.93,144.332,949
12/01/2023,147.03,39951830,146,147.245,145.55,950
12/04/2023,144.84,48294240,145.25,145.35,142.81,951
12/05/2023,146.88,46822410,143.55,148.57,143.13,952
12/06/2023,144.52,39678960,147.58,147.85,144.28,953
12/07/2023,146.88,52352830,146.15,147.92,145.34,954
12/08/2023,147.42,41905970,145.48,147.84,145.4,955
12/11/2023,145.89,50907290,145.66,146.19,143.64,956
12/12/2023,147.48,44944260,145.52,147.5,145.3,957
12/13/2023,148.84,52766200,148.12,149.46,146.82,958
12/14/2023,147.42,58400850,149.93,150.54,145.52,959
12/15/2023,149.97,110089300,148.38,150.57,147.88,960
12/18/2023,154.07,62512830,150.56,154.855,150.05,961
12/19/2023,153.79,43171290,154.4,155.12,152.69,962
12/20/2023,152.12,50322110,152.9,155.63,151.56,963
12/21/2023,153.84,36305730,153.3,153.97,152.1,964
12/22/2023,153.42,29514090,153.77,154.35,152.71,965
12/26/2023,153.41,25067220,153.56,153.975,153.03,966
12/27/2023,153.34,31434730,153.56,154.78,153.12,967
12/28/2023,153.38,27057000,153.72,154.08,152.95,968
12/29/2023,151.94,39823200,153.1,153.89,151.03,969
01/02/2024,149.93,47339420,151.54,152.38,148.39,970
01/03/2024,148.47,49425500,149.2,151.05,148.33,971
01/04/2024,144.57,56039810,145.59,147.38,144.05,972
01/05/2024,145.24,45153150,144.69,146.59,144.53,973
01/08/2024,149.1,46757050,146.74,149.4,146.15,974
01/09/2024,151.37,43812570,148.33,151.71,148.21,975
01/10/2024,153.73,44421830,152.06,154.42,151.881,976
01/11/2024,155.18,49072690,155.04,157.17,153.12,977
01/12/2024,154.62,40484160,155.39,156.2,154.01,978
01/16/2024,153.16,41384640,153.53,154.99,152.15,979
01/17/2024,151.71,34953360,151.49,152.15,149.91,980
01/18/2024,153.5,37850250,152.77,153.775,151.82,981
01/19/2024,155.34,51651630,153.83,155.76,152.74,982
01/22/2024,154.78,43687470,156.89,157.05,153.9,983
01/23/2024,156.02,37986040,154.85,156.21,153.93,984
01/24/2024,156.87,48547320,157.8,158.51,156.48,985
01/25/2024,157.75,43638590,156.95,158.505,154.5501,986
01/26/2024,159.12,51047350,158.42,160.72,157.91,987
01/29/2024,161.26,45270390,159.34,161.29,158.9,988
01/30/2024,159,45207430,160.7,161.73,158.49,989
01/31/2024,155.2,50284370,157,159.01,154.81,990
02/01/2024,159.28,76542420,155.87,159.76,155.62,991
02/02/2024,171.81,117218300,169.19,172.5,167.33,992
02/05/2024,170.31,55081300,170.2,170.55,167.7,993
02/06/2024,169.15,42505520,169.39,170.71,167.65,994
02/07/2024,170.53,47174060,169.48,170.88,168.94,995
02/08/2024,169.84,42316450,169.65,171.43,168.88,996
02/09/2024,174.45,56985990,170.9,175,170.5803,997
02/12/2024,172.34,51050440,174.8,175.39,171.54,998
02/13/2024,168.64,56345120,167.73,170.95,165.75,999
02/14/2024,170.98,42815540,169.21,171.21,168.28,1000
02/15/2024,169.8,49855200,170.58,171.17,167.59,1001
02/16/2024,169.51,48107740,168.74,170.42,167.17,1002
02/20/2024,167.08,41980330,167.83,168.71,165.74,1003
02/21/2024,168.59,44575620,168.94,170.23,167.14,1004
02/22/2024,174.58,55392350,173.1,174.8,171.77,1005
02/23/2024,174.99,59715240,174.28,175.75,173.7,1006
02/26/2024,174.73,44368610,175.7,176.37,174.26,1007
02/27/2024,173.54,31141730,174.075,174.62,172.86,1008
02/28/2024,173.16,28180480,172.44,174.05,172.27,1009
02/29/2024,176.76,53805360,173.01,177.22,172.85,1010
03/01/2024,178.22,31981150,176.75,178.725,176.07,1011
03/04/2024,177.58,37381520,177.53,180.14,177.49,1012
03/05/2024,174.12,37228340,176.93,176.93,173.303,1013
03/06/2024,173.51,32090930,175.54,176.46,173.26,1014
03/07/2024,176.82,34063280,174.83,177.99,173.72,1015
03/08/2024,175.35,37893240,176.44,178.785,174.33,1016
03/11/2024,171.96,28484780,174.31,174.47,171.47,1017
03/12/2024,175.39,36610600,173.5,176.76,171.98,1018
03/13/2024,176.555,30772600,175.9,177.62,175.55,1019
03/14/2024,178.75,43705840,177.69,179.53,176.465,1020
03/15/2024,174.42,72147390,176.64,177.93,173.9,1021
03/18/2024,174.48,31250690,175.8,176.69,174.28,1022
03/19/2024,175.9,26880890,174.215,176.09,173.52,1023
03/20/2024,178.15,29947150,176.14,178.53,174.64,1024
03/21/2024,178.15,32824320,179.988,181.415,178.15,1025
03/22/2024,178.87,27995380,177.752,179.255,176.75,1026
03/25/2024,179.71,29815460,178.01,180.99,177.24,1027
03/26/2024,178.3,29658980,180.15,180.45,177.95,1028
03/27/2024,179.83,33272550,179.88,180,177.3099,1029
03/28/2024,180.38,38051590,180.17,181.7,179.26,1030
04/01/2024,180.97,29174520,180.79,183,179.95,1031
04/02/2024,180.69,32611550,179.07,180.79,178.3762,1032
04/03/2024,182.41,31046640,179.9,182.87,179.8,1033
04/04/2024,180,41624260,184,185.1,180,1034
04/05/2024,185.07,42373990,182.38,186.27,181.97,1035
04/08/2024,185.19,39221280,186.9,187.29,184.81,1036
04/09/2024,185.67,36546950,187.24,187.34,184.2,1037
04/10/2024,185.95,35879150,182.765,186.2699,182.67,1038
04/11/2024,189.05,40020740,186.74,189.77,185.51,1039
04/12/2024,186.13,38608850,187.72,188.38,185.08,1040
04/15/2024,183.62,48052400,187.425,188.69,183,1041
04/16/2024,183.32,32891270,183.27,184.83,182.26,1042
04/17/2024,181.28,31359670,184.31,184.57,179.82,1043
04/18/2024,179.22,30723790,181.47,182.39,178.65,1044
04/19/2024,174.63,56000730,178.74,179,173.44,1045
04/22/2024,177.23,37924890,176.94,178.87,174.56,1046
04/23/2024,179.54,37046520,178.08,179.93,175.975,1047
04/24/2024,176.59,34185110,179.94,180.323,176.18,1048
04/25/2024,173.67,49249390,169.68,173.92,166.32,1049
04/26/2024,179.62,43919770,177.795,180.82,176.13,1050
04/29/2024,180.96,54063940,182.75,183.53,179.39,1051
04/30/2024,175,94639790,181.09,182.99,174.8,1052
05/01/2024,179,94645150,181.635,185.15,176.56,1053
05/02/2024,184.72,54303510,180.85,185.1,179.91,1054
05/03/2024,186.21,39172000,186.99,187.87,185.42,1055
05/06/2024,188.7,34725300,186.28,188.745,184.8,1056
05/07/2024,188.76,34048900,188.92,189.94,187.305,1057
05/08/2024,188,26136350,187.44,188.43,186.385,1058
05/09/2024,189.5,43368380,188.88,191.7,187.44,1059
05/10/2024,187.48,34141770,189.16,189.892,186.93,1060
05/13/2024,186.57,24898610,188,188.31,185.36,1061
05/14/2024,187.07,38698160,183.82,187.72,183.45,1062
05/15/2024,185.99,75459930,185.97,186.7193,182.73,1063
05/16/2024,183.63,38834450,185.6,187.31,183.46,1064
05/17/2024,184.7,33175660,183.76,185.3,183.35,1065
05/20/2024,183.54,30511770,184.34,186.665,183.28,1066
05/21/2024,183.15,50839130,182.3,183.26,180.75,1067
05/22/2024,183.13,28148780,183.88,185.22,181.9715,1068
05/23/2024,181.05,33670170,183.66,184.76,180.08,1069
05/24/2024,180.75,27471640,181.65,182.435,180.3,1070
05/28/2024,182.15,29926960,179.93,182.24,179.49,1071
05/29/2024,182.02,32009290,181.7,184.08,181.55,1072
05/30/2024,179.32,29249230,181.31,181.34,178.355,1073
05/31/2024,176.44,58903940,178.3,179.21,173.87,1074
06/03/2024,178.34,30786640,177.7,178.7,175.92,1075
06/04/2024,179.34,27198390,177.64,179.82,176.44,1076
06/05/2024,181.28,32116390,180.1,181.5,178.75,1077
06/06/2024,185,31371150,181.745,185,181.49,1078
06/07/2024,184.3,28021470,184.9,186.2888,183.36,1079
06/10/2024,187.06,34494500,184.07,187.23,183.79,1080
06/11/2024,187.23,27265110,187.06,187.77,184.5373,1081
06/12/2024,186.89,33984220,188.015,188.35,185.43,1082
06/13/2024,183.83,39721550,186.09,187.67,182.666,1083
06/14/2024,183.66,25456410,183.08,183.72,182.23,1084
06/17/2024,184.06,35601910,182.52,185,181.22,1085
06/18/2024,182.81,36659160,183.735,184.29,181.43,1086
06/20/2024,186.1,44726780,182.91,186.51,182.72,1087
06/21/2024,189.08,72931750,187.8,189.275,185.86,1088
06/24/2024,185.57,50610380,189.33,191,185.33,1089
06/25/2024,186.34,45898480,186.81,188.84,185.42,1090
06/26/2024,193.61,65103890,186.92,194.8,186.26,1091
06/27/2024,197.85,74397490,195.005,199.84,194.2,1092
06/28/2024,193.25,76930190,197.73,198.85,192.5,1093
07/01/2024,197.2,41192010,193.49,198.2957,192.82,1094
07/02/2024,200,45600010,197.28,200.43,195.93,1095
07/03/2024,197.59,31597930,199.94,200.029,196.7601,1096
07/05/2024,200,39858890,198.65,200.55,198.17,1097
07/08/2024,199.29,34767260,200.04,201.2,197.96,1098
07/09/2024,199.34,32756740,199.4,200.57,199.045,1099
07/10/2024,199.79,32883750,199.995,200.11,197.69,1100
07/11/2024,195.05,44565040,200.09,200.2699,192.86,1101
07/12/2024,194.49,30598530,194.8,196.47,193.8301,1102
07/15/2024,192.72,40683230,194.56,196.19,190.83,1103
07/16/2024,193.02,33994710,195.59,196.62,192.24,1104
07/17/2024,187.93,48076140,191.35,191.58,185.99,1105
07/18/2024,183.75,51043630,189.59,189.68,181.448,1106
07/19/2024,183.13,43081830,181.14,184.93,180.11,1107
07/22/2024,182.55,39931920,185,185.06,182.48,1108
07/23/2024,186.41,47537670,184.1,189.39,183.56,1109
07/24/2024,180.83,41532360,183.2,185.45,180.41,1110
07/25/2024,179.85,44464160,182.91,183.8958,176.8,1111
07/26/2024,182.5,29505960,180.39,183.19,180.24,1112
07/29/2024,183.2,33270120,183.84,184.75,182.38,1113
07/30/2024,181.71,39508570,184.72,185.86,179.38,1114
07/31/2024,186.98,41667330,185.05,187.94,184.46,1115
08/01/2024,184.07,70435640,189.285,190.6,181.87,1116
08/02/2024,167.9,141448400,166.75,168.77,160.55,1117
08/05/2024,161.02,83149440,154.21,162.96,151.61,1118
08/06/2024,161.93,59950830,161.71,165.08,158.5404,1119
08/07/2024,162.77,48408240,166.55,167.58,161.43,1120
08/08/2024,165.8,44616210,165.165,166.6899,162.55,1121
08/09/2024,166.94,36401050,166.4,168.55,165.85,1122
08/12/2024,166.8,30072790,168.14,168.55,166.1101,1123
08/13/2024,170.23,39237920,167.81,171.04,167.1,1124
08/14/2024,170.1,28843800,172.11,172.28,168.86,1125
08/15/2024,177.59,51698510,174.86,177.91,173.99,1126
08/16/2024,177.06,31489180,177.04,178.34,176.2601,1127
08/19/2024,178.22,31129810,177.64,178.3,176.16,1128
08/20/2024,178.88,26255200,177.92,179.01,177.4308,1129
08/21/2024,180.11,35599120,179.92,182.385,178.8937,1130
08/22/2024,176.13,32047480,181.38,181.47,175.68,1131
08/23/2024,177.04,29150090,177.34,178.9699,175.24,1132
08/26/2024,175.5,22366240,176.7,177.4682,174.3,1133
08/27/2024,173.12,29841980,174.15,174.89,172.25,1134
08/28/2024,170.8,29045030,173.69,173.69,168.92,1135
08/29/2024,172.12,26407820,173.22,174.29,170.81,1136
08/30/2024,178.5,43429360,172.78,178.9,172.6,1137
09/03/2024,176.25,37817510,177.55,178.26,175.26,1138
09/04/2024,173.33,30309230,174.48,175.98,172.54,1139
09/05/2024,177.89,40170530,175,179.875,174.995,1140
09/06/2024,171.39,41466540,177.24,178.38,171.16,1141
09/09/2024,175.4,29037360,174.53,175.85,173.51,1142
09/10/2024,179.55,36233800,177.49,180.5,176.79,1143
09/11/2024,184.52,42564700,180.095,184.99,175.73,1144
09/12/2024,187,33622480,184.8,187.41,183.54,1145
09/13/2024,186.49,26495350,187,188.5,185.91,1146
09/16/2024,184.89,26065490,185.29,185.81,183.36,1147
09/17/2024,186.88,26091680,186.85,189.45,186.14,1148
09/18/2024,186.43,34448130,186.45,188.8,185.06,1149
09/19/2024,189.87,39543170,190.04,190.99,188.47,1150
09/20/2024,191.6,100378600,190.23,191.84,187.41,1151
09/23/2024,193.88,36993110,191.64,194.45,190.57,1152
09/24/2024,193.96,43478930,194.27,195.37,190.13,1153
09/25/2024,192.53,26391140,193.75,193.9498,192.16,1154
09/26/2024,191.16,36334850,194.31,194.53,189.54,1155
09/27/2024,187.97,36002320,190.68,190.9,187.34,1156
09/30/2024,186.33,41680400,187.14,188.49,184.65,1157
10/01/2024,185.13,36044910,184.9,186.19,183.4519,1158
10/02/2024,184.76,23704060,184.44,186.6,184.04,1159
10/03/2024,181.96,30204300,183.045,183.44,180.875,1160
10/04/2024,186.51,41079010,185.75,187.6,183.6,1161
10/07/2024,180.8,42364200,182.95,183.6,180.25,1162
10/08/2024,182.72,26372090,181.915,183.09,180.92,1163
10/09/2024,185.17,26343120,182.82,185.845,182.05,1164
10/10/2024,186.65,27785040,187.13,188.134,185.83,1165
10/11/2024,188.82,25751560,186.63,189.9284,186.3,1166
10/14/2024,187.54,22614410,189.78,189.83,187.36,1167
10/15/2024,187.69,32178930,187.63,188.41,184.58,1168
10/16/2024,186.89,23456810,187.05,187.78,185.61,1169
10/17/2024,187.53,25039410,188.22,188.94,186,1170
10/18/2024,188.99,37417670,187.15,190.74,186.28,1171
10/21/2024,189.07,24639390,188.05,189.46,186.4,1172
10/22/2024,189.7,29650590,188.35,191.5201,186.975,1173
10/23/2024,184.71,31937090,188.85,189.16,183.69,1174
10/24/2024,186.38,21647400,185.25,187.11,183.86,1175
10/25/2024,187.83,29362060,187.85,190.45,187.53,1176
10/28/2024,188.39,27930840,189.565,190.21,188.21,1177
10/29/2024,190.83,35690160,188.58,191.4599,187.815,1178
10/30/2024,192.73,37707550,194.695,195.61,192.42,1179
10/31/2024,186.4,75146760,190.51,190.6,185.23,1180
11/01/2024,197.93,99687850,199,200.5,197.02,1181
11/04/2024,195.78,38492060,196.45,197.33,194.3101,1182
11/05/2024,199.5,30564780,196.04,199.82,195.99,1183
11/06/2024,207.09,72292170,200.01,207.55,199.14,1184
11/07/2024,210.05,52878380,207.44,212.25,207.19,1185
11/08/2024,208.18,36075850,209.72,209.9633,207.44,1186
11/11/2024,206.84,35456010,208.5,209.65,205.59,1187
11/12/2024,208.91,38942920,208.37,209.54,206.01,1188
11/13/2024,214.1,46212940,209.4,215.09,209.14,1189
11/14/2024,211.48,42620310,214.16,215.9,210.88,1190
11/15/2024,202.61,86591140,206.76,207.34,199.61,1191
11/18/2024,201.7,36512470,204.15,204.67,200.95,1192
11/19/2024,204.61,31197870,199.33,205.3,198.78,1193
11/20/2024,202.88,32768990,202.98,203.13,199.45,1194
11/21/2024,198.38,58800040,203.49,203.49,195.75,1195
11/22/2024,197.12,31530840,198.25,199.2599,196.75,1196
11/25/2024,201.45,40685670,199.28,201.9499,199,1197
11/26/2024,207.86,41673740,201.9,208,201.79,1198
11/27/2024,205.74,28061640,206.98,207.64,205.05,1199
11/29/2024,207.89,24892450,205.83,208.2,204.59,1200
12/02/2024,210.71,39523190,209.96,212.99,209.5101,1201
12/03/2024,213.44,32214830,210.31,214.02,209.65,1202
12/04/2024,218.16,48745720,215.96,220,215.75,1203
12/05/2024,220.55,41140220,218.03,222.15,217.3,1204
12/06/2024,227.03,44178070,220.75,227.15,220.6,1205
12/09/2024,226.09,46819360,227.21,230.08,225.67,1206
12/10/2024,225.04,31199860,226.09,229.06,224.2002,1207
12/11/2024,230.26,35385790,226.41,231.2,226.26,1208
12/12/2024,228.97,28204080,229.83,231.09,227.63,1209
12/13/2024,227.46,28768080,228.4,230.2,225.8608,1210
12/16/2024,232.93,37552100,230.23,233,228.01,1211
12/17/2024,231.15,35948130,232.39,232.73,227.85,1212
12/18/2024,220.52,43281440,230.77,231.3999,220.11,1213
12/19/2024,223.29,39918740,224.91,226.09,222.92,1214
12/20/2024,224.92,88279180,219.84,226.21,218.73,1215
12/23/2024,225.06,28070010,225.01,226.88,223.9,1216
12/24/2024,229.05,15007500,226.94,229.14,226.13,1217
12/26/2024,227.05,16174500,228.5,228.5,226.6706,1218
12/27/2024,223.75,27367150,225.6,226.03,220.9,1219
12/30/2024,221.3,28321240,220.06,222.9972,218.43,1220
12/31/2024,219.39,24819660,222.965,223.2299,218.94,1221
01/02/2025,220.22,33956580,222.03,225.15,218.19,1222
01/03/2025,224.19,27515610,222.505,225.36,221.62,1223
01/06/2025,227.61,31849830,226.78,228.835,224.84,1224
01/07/2025,222.11,28084160,227.9,228.381,221.46,1225
01/08/2025,222.13,25033290,223.185,223.52,220.2,1226
01/10/2025,218.94,36811530,221.46,221.71,216.5,1227
01/13/2025,218.46,27262660,218.06,219.4,216.47,1228
01/14/2025,217.76,24711650,220.44,221.82,216.2,1229
01/15/2025,223.35,31291260,222.83,223.57,220.75,1230
01/16/2025,220.66,24757280,224.42,224.65,220.31,1231
01/17/2025,225.94,42370120,225.84,226.51,223.08,1232
01/21/2025,230.71,39951460,228.9,231.78,226.94,1233
01/22/2025,235.01,41448220,232.02,235.44,231.19,1234
01/23/2025,235.42,26404360,234.1,235.52,231.51,1235
01/24/2025,234.85,25890740,234.5,236.4,232.93,1236
01/27/2025,235.42,49428330,226.21,235.61,225.86,1237
01/28/2025,238.15,41587190,234.29,241.77,233.98,1238
01/29/2025,237.07,26091720,239.015,240.39,236.15,1239
01/30/2025,234.64,32020730,237.14,237.95,232.22,1240
01/31/2025,237.68,36162380,236.5,240.29,236.41,1241
02/03/2025,237.42,37285870,234.06,239.25,232.9,1242
02/04/2025,242.06,29713810,239.01,242.52,238.03,1243
02/05/2025,236.17,38832040,237.02,238.32,235.2,1244
02/06/2025,238.83,60897100,238.01,239.6599,236.01,1245
02/07/2025,229.15,77539280,232.5,234.81,228.06,1246
02/10/2025,233.14,35419930,230.545,233.92,229.2,1247
02/11/2025,232.76,23713730,231.92,233.44,230.13,1248
02/12/2025,228.93,32285250,230.46,231.18,228.16,1249
02/13/2025,230.37,31346510,228.85,230.42,227.52,1250
02/14/2025,228.68,27031080,229.2,229.89,227.23,1251
02/18/2025,226.65,42975130,228.82,229.3,223.72,1252
02/19/2025,226.63,28566710,225.52,226.83,223.71,1253
02/20/2025,222.88,30001670,224.775,225.13,221.81,1254
02/21/2025,216.58,55323850,223.28,223.31,214.74,1255
02/24/2025,212.71,42387590,217.45,217.715,212.42,1256